KEY,PREF,CITY,KCITY,RCOM,YEAR,EXTENT_RICE,EXTENT_TEA,EXTENT_VEG,SYN_RICE,SYN_TEA,SYN_VEG,ORG_RICE,ORG_TEA,ORG_VEG,AGROCHEM_RICE,AGROCHEM_TEA,AGROCHEM_VEG,DIESEL_RICE,DIESEL_TEA,DIESEL_VEG,GASOL_RICE,GASOL_TEA,GASOL_VEG,KEROS_RICE,KEROS_TEA,KEROS_VEG,ENGOIL_RICE,ENGOIL_TEA,ENGOIL_VEG,ELECT_RICE,ELECT_TEA,ELECT_VEG
2621101002.0,26,211,1,2,2041,1416.0,,,1184.64,,,18.96,,,0.0,,,76.46,,,69.38,,,73.63,,,0.0,,,18.41,,
2621101002.0,26,211,1,2,2042,1381.0,,,1140.73,,,33.12,,,0.0,,,74.57,,,67.67,,,71.81,,,0.0,,,17.95,,
2621101002.0,26,211,1,2,2043,1345.0,,,1096.75,,,46.5,,,0.0,,,72.63,,,65.9,,,69.94,,,0.0,,,17.48,,
2621101002.0,26,211,1,2,2044,1310.0,,,1054.34,,,59.16,,,0.0,,,70.74,,,64.19,,,68.12,,,0.0,,,17.03,,
2621101002.0,26,211,1,2,2045,1274.0,,,1011.87,,,71.03,,,0.0,,,68.8,,,62.43,,,66.25,,,0.0,,,16.56,,
2621101002.0,26,211,1,2,2046,1239.0,,,970.95,,,82.2,,,0.0,,,66.91,,,60.71,,,64.43,,,0.0,,,16.11,,
2621101002.0,26,211,1,2,2047,1203.0,,,930.0,,,92.55,,,0.0,,,64.96,,,58.95,,,62.56,,,0.0,,,15.64,,
2621101002.0,26,211,1,2,2048,1168.0,,,890.58,,,102.22,,,0.0,,,63.07,,,57.23,,,60.74,,,0.0,,,15.18,,
2621101002.0,26,211,1,2,2049,1132.0,,,851.14,,,111.06,,,0.0,,,61.13,,,55.47,,,58.86,,,0.0,,,14.72,,
2621101002.0,26,211,1,2,2050,1097.0,,,813.21,,,119.24,,,0.0,,,59.24,,,53.75,,,57.04,,,0.0,,,14.26,,
2621101003.0,26,211,1,3,2029,1361.0,,,1311.58,,,0.0,,,0.0,,,73.49,,,66.69,,,70.77,,,0.0,,,17.69,,
2621101003.0,26,211,1,3,2030,1334.0,,,1271.44,,,0.0,,,0.0,,,72.04,,,65.37,,,69.37,,,0.0,,,17.34,,
2621101003.0,26,211,1,3,2031,1308.0,,,1232.8,,,0.0,,,0.0,,,70.63,,,64.09,,,68.02,,,0.0,,,17.0,,
2621101003.0,26,211,1,3,2032,1282.0,,,1194.72,,,0.0,,,0.0,,,69.23,,,62.82,,,66.66,,,0.0,,,16.67,,
2621101003.0,26,211,1,3,2033,1256.0,,,1157.19,,,0.0,,,0.0,,,67.82,,,61.54,,,65.31,,,0.0,,,16.33,,
2621101003.0,26,211,1,3,2034,1229.0,,,1119.3,,,0.0,,,0.0,,,66.37,,,60.22,,,63.91,,,0.0,,,15.98,,
2621101003.0,26,211,1,3,2035,1203.0,,,1082.88,,,0.0,,,0.0,,,64.96,,,58.95,,,62.56,,,0.0,,,15.64,,
2621101003.0,26,211,1,3,2036,1177.0,,,1047.01,,,0.0,,,0.0,,,63.56,,,57.67,,,61.2,,,0.0,,,15.3,,
2621101003.0,26,211,1,3,2037,1151.0,,,1011.69,,,0.0,,,0.0,,,62.15,,,56.4,,,59.85,,,0.0,,,14.96,,
2621101003.0,26,211,1,3,2038,1125.0,,,976.93,,,0.0,,,0.0,,,60.75,,,55.12,,,58.5,,,0.0,,,14.62,,
2621101003.0,26,211,1,3,2039,1098.0,,,941.85,,,0.0,,,0.0,,,59.29,,,53.8,,,57.1,,,0.0,,,14.27,,
2621101003.0,26,211,1,3,2040,1072.0,,,908.2,,,3.0,,,0.0,,,57.89,,,52.53,,,55.74,,,0.0,,,13.94,,
2621101003.0,26,211,1,3,2041,1046.0,,,875.09,,,14.01,,,0.0,,,56.48,,,51.25,,,54.39,,,0.0,,,13.6,,
2621101003.0,26,211,1,3,2042,1020.0,,,842.54,,,24.46,,,0.0,,,55.08,,,49.98,,,53.04,,,0.0,,,13.26,,
2621101003.0,26,211,1,3,2043,993.0,,,809.72,,,34.33,,,0.0,,,53.62,,,48.66,,,51.64,,,0.0,,,12.91,,
2621101003.0,26,211,1,3,2044,967.0,,,778.28,,,43.67,,,0.0,,,52.22,,,47.38,,,50.28,,,0.0,,,12.57,,
2621101003.0,26,211,1,3,2045,941.0,,,747.39,,,52.46,,,0.0,,,50.81,,,46.11,,,48.93,,,0.0,,,12.23,,
2621101003.0,26,211,1,3,2046,915.0,,,717.05,,,60.7,,,0.0,,,49.41,,,44.84,,,47.58,,,0.0,,,11.9,,
2621101003.0,26,211,1,3,2047,889.0,,,687.26,,,68.39,,,0.0,,,48.01,,,43.56,,,46.23,,,0.0,,,11.56,,
2621101003.0,26,211,1,3,2048,862.0,,,657.26,,,75.44,,,0.0,,,46.55,,,42.24,,,44.82,,,0.0,,,11.21,,
2621101003.0,26,211,1,3,2049,836.0,,,628.58,,,82.02,,,0.0,,,45.14,,,40.96,,,43.47,,,0.0,,,10.87,,
2621101003.0,26,211,1,3,2050,810.0,,,600.45,,,88.05,,,0.0,,,43.74,,,39.69,,,42.12,,,0.0,,,10.53,,
2621101004.0,26,211,1,4,2029,850.0,673.0,,819.14,3191.37,,0.0,0.0,,0.0,0.0,,45.9,1615.2,,41.65,3990.89,,44.2,0.0,,0.0,201.9,,11.05,24228.0,
2621101004.0,26,211,1,4,2030,834.0,670.0,,794.89,3141.96,,0.0,0.0,,0.0,0.0,,45.04,1608.0,,40.87,3973.1,,43.37,0.0,,0.0,201.0,,10.84,24120.0,
2621101004.0,26,211,1,4,2031,818.0,667.0,,770.97,3092.86,,0.0,0.0,,0.0,0.0,,44.17,1600.8,,40.08,3955.31,,42.54,0.0,,0.0,200.1,,10.63,24012.0,
2621101004.0,26,211,1,4,2032,801.0,665.0,,746.47,3048.59,,0.0,0.0,,0.0,0.0,,43.25,1596.0,,39.25,3943.45,,41.65,0.0,,0.0,199.5,,10.41,23940.0,
2621101004.0,26,211,1,4,2033,785.0,662.0,,723.24,3000.07,,0.0,0.0,,0.0,0.0,,42.39,1588.8,,38.47,3925.66,,40.82,0.0,,0.0,198.6,,10.2,23832.0,
2621101004.0,26,211,1,4,2034,768.0,659.0,,699.45,2951.67,,0.0,0.0,,0.0,0.0,,41.47,1581.6,,37.63,3907.87,,39.94,0.0,,0.0,197.7,,9.98,23724.0,
2621101004.0,26,211,1,4,2035,752.0,656.0,,676.91,2903.8,,0.0,0.0,,0.0,0.0,,40.61,1574.4,,36.85,3890.08,,39.1,0.0,,0.0,196.8,,9.78,23616.0,
2621101004.0,26,211,1,4,2036,736.0,652.0,,654.72,2852.12,,0.0,0.0,,0.0,0.0,,39.74,1564.8,,36.06,3866.36,,38.27,0.0,,0.0,195.6,,9.57,23472.0,
2621101004.0,26,211,1,4,2037,719.0,650.0,,631.98,2809.17,,0.0,0.0,,0.0,0.0,,38.83,1560.0,,35.23,3854.5,,37.39,0.0,,0.0,195.0,,9.35,23400.0,
2621101004.0,26,211,1,4,2038,703.0,647.0,,610.47,2762.25,,0.0,0.0,,0.0,0.0,,37.96,1552.8,,34.45,3836.71,,36.56,0.0,,0.0,194.1,,9.14,23292.0,
2621101004.0,26,211,1,4,2039,687.0,645.0,,589.3,2719.78,,0.0,0.0,,0.0,0.0,,37.1,1548.0,,33.66,3824.85,,35.72,0.0,,0.0,193.5,,8.93,23220.0,
2621101004.0,26,211,1,4,2040,670.0,642.0,,567.62,2673.44,,1.88,0.0,,0.0,0.0,,36.18,1540.8,,32.83,3807.06,,34.84,0.0,,0.0,192.6,,8.71,23112.0,
2621101004.0,26,211,1,4,2041,654.0,639.0,,547.14,2627.41,,8.76,0.0,,0.0,0.0,,35.32,1533.6,,32.05,3789.27,,34.01,0.0,,0.0,191.7,,8.5,23004.0,
2621101004.0,26,211,1,4,2042,637.0,637.0,,526.17,2585.7,,15.28,0.0,,0.0,0.0,,34.4,1528.8,,31.21,3777.41,,33.12,0.0,,0.0,191.1,,8.28,22932.0,
2621101004.0,26,211,1,4,2043,621.0,633.0,,506.38,2536.48,,21.47,0.0,,0.0,0.0,,33.53,1519.2,,30.43,3753.69,,32.29,0.0,,0.0,189.9,,8.07,22788.0,
2621101004.0,26,211,1,4,2044,605.0,631.0,,486.93,2495.29,,27.32,0.0,,0.0,0.0,,32.67,1514.4,,29.64,3741.83,,31.46,0.0,,0.0,189.3,,7.86,22716.0,
2621101004.0,26,211,1,4,2045,588.0,628.0,,467.02,2450.48,,32.78,0.0,,0.0,0.0,,31.75,1507.2,,28.81,3724.04,,30.58,0.0,,0.0,188.4,,7.64,22608.0,
2621101004.0,26,211,1,4,2046,572.0,625.0,,448.25,2405.99,,37.95,0.0,,0.0,0.0,,30.89,1500.0,,28.03,3706.25,,29.74,0.0,,0.0,187.5,,7.44,22500.0,
2621101004.0,26,211,1,4,2047,555.0,623.0,,429.05,2365.55,,42.7,0.0,,0.0,0.0,,29.97,1495.2,,27.2,3694.39,,28.86,0.0,,0.0,186.9,,7.22,22428.0,
2621101004.0,26,211,1,4,2048,539.0,620.0,,410.98,2321.64,,47.17,0.0,,0.0,0.0,,29.11,1488.0,,26.41,3676.6,,28.03,0.0,,0.0,186.0,,7.01,22320.0,
2621101004.0,26,211,1,4,2049,523.0,617.0,,393.24,2278.04,,51.31,0.0,,0.0,0.0,,28.24,1480.8,,25.63,3658.81,,27.2,0.0,,0.0,185.1,,6.8,22212.0,
2621101004.0,26,211,1,4,2050,506.0,614.0,,375.1,2234.92,,55.0,0.0,,0.0,0.0,,27.32,1473.6,,24.79,3641.02,,26.31,0.0,,0.0,184.2,,6.58,22104.0,
2621101005.0,26,211,1,5,2029,737.0,,,710.24,,,0.0,,,0.0,,,39.8,,,36.11,,,38.32,,,0.0,,,9.58,,
2621101005.0,26,211,1,5,2030,723.0,,,689.09,,,0.0,,,0.0,,,39.04,,,35.43,,,37.6,,,0.0,,,9.4,,
2621101005.0,26,211,1,5,2031,709.0,,,668.24,,,0.0,,,0.0,,,38.29,,,34.74,,,36.87,,,0.0,,,9.22,,
2621101005.0,26,211,1,5,2032,694.0,,,646.75,,,0.0,,,0.0,,,37.48,,,34.01,,,36.09,,,0.0,,,9.02,,
2621101005.0,26,211,1,5,2033,680.0,,,626.5,,,0.0,,,0.0,,,36.72,,,33.32,,,35.36,,,0.0,,,8.84,,
2621101005.0,26,211,1,5,2034,666.0,,,606.55,,,0.0,,,0.0,,,35.96,,,32.63,,,34.63,,,0.0,,,8.66,,
2621101005.0,26,211,1,5,2035,652.0,,,586.9,,,0.0,,,0.0,,,35.21,,,31.95,,,33.9,,,0.0,,,8.48,,
2621101005.0,26,211,1,5,2036,637.0,,,566.65,,,0.0,,,0.0,,,34.4,,,31.21,,,33.12,,,0.0,,,8.28,,
2621101005.0,26,211,1,5,2037,623.0,,,547.6,,,0.0,,,0.0,,,33.64,,,30.53,,,32.4,,,0.0,,,8.1,,
2621101005.0,26,211,1,5,2038,609.0,,,528.84,,,0.0,,,0.0,,,32.89,,,29.84,,,31.67,,,0.0,,,7.92,,
2621101005.0,26,211,1,5,2039,595.0,,,510.39,,,0.0,,,0.0,,,32.13,,,29.16,,,30.94,,,0.0,,,7.74,,
2621101005.0,26,211,1,5,2040,581.0,,,492.22,,,1.63,,,0.0,,,31.37,,,28.47,,,30.21,,,0.0,,,7.55,,
2621101005.0,26,211,1,5,2041,567.0,,,474.36,,,7.59,,,0.0,,,30.62,,,27.78,,,29.48,,,0.0,,,7.37,,
2621101005.0,26,211,1,5,2042,552.0,,,455.96,,,13.24,,,0.0,,,29.81,,,27.05,,,28.7,,,0.0,,,7.18,,
2621101005.0,26,211,1,5,2043,538.0,,,438.7,,,18.6,,,0.0,,,29.05,,,26.36,,,27.98,,,0.0,,,6.99,,
2621101005.0,26,211,1,5,2044,524.0,,,421.74,,,23.66,,,0.0,,,28.3,,,25.68,,,27.25,,,0.0,,,6.81,,
2621101005.0,26,211,1,5,2045,510.0,,,405.07,,,28.43,,,0.0,,,27.54,,,24.99,,,26.52,,,0.0,,,6.63,,
2621101005.0,26,211,1,5,2046,495.0,,,387.91,,,32.84,,,0.0,,,26.73,,,24.26,,,25.74,,,0.0,,,6.44,,
2621101005.0,26,211,1,5,2047,481.0,,,371.85,,,37.0,,,0.0,,,25.97,,,23.57,,,25.01,,,0.0,,,6.25,,
2621101005.0,26,211,1,5,2048,467.0,,,356.08,,,40.87,,,0.0,,,25.22,,,22.88,,,24.28,,,0.0,,,6.07,,
2621101005.0,26,211,1,5,2049,453.0,,,340.61,,,44.44,,,0.0,,,24.46,,,22.2,,,23.56,,,0.0,,,5.89,,
2621101005.0,26,211,1,5,2050,439.0,,,325.43,,,47.72,,,0.0,,,23.71,,,21.51,,,22.83,,,0.0,,,5.71,,
2621102001.0,26,211,2,1,2029,255.0,,,245.74,,,0.0,,,0.0,,,13.77,,,12.5,,,13.26,,,0.0,,,3.32,,
2621102001.0,26,211,2,1,2030,250.0,,,238.28,,,0.0,,,0.0,,,13.5,,,12.25,,,13.0,,,0.0,,,3.25,,
2621102001.0,26,211,2,1,2031,245.0,,,230.91,,,0.0,,,0.0,,,13.23,,,12.0,,,12.74,,,0.0,,,3.18,,
2621102001.0,26,211,2,1,2032,240.0,,,223.66,,,0.0,,,0.0,,,12.96,,,11.76,,,12.48,,,0.0,,,3.12,,
2621102001.0,26,211,2,1,2033,235.0,,,216.51,,,0.0,,,0.0,,,12.69,,,11.52,,,12.22,,,0.0,,,3.06,,
2621102001.0,26,211,2,1,2034,230.0,,,209.47,,,0.0,,,0.0,,,12.42,,,11.27,,,11.96,,,0.0,,,2.99,,
2621102001.0,26,211,2,1,2035,226.0,,,203.43,,,0.0,,,0.0,,,12.2,,,11.07,,,11.75,,,0.0,,,2.94,,
2621102001.0,26,211,2,1,2036,221.0,,,196.59,,,0.0,,,0.0,,,11.93,,,10.83,,,11.49,,,0.0,,,2.87,,
2621102001.0,26,211,2,1,2037,216.0,,,189.86,,,0.0,,,0.0,,,11.66,,,10.58,,,11.23,,,0.0,,,2.81,,
2621102001.0,26,211,2,1,2038,211.0,,,183.23,,,0.0,,,0.0,,,11.39,,,10.34,,,10.97,,,0.0,,,2.74,,
2621102001.0,26,211,2,1,2039,206.0,,,176.7,,,0.0,,,0.0,,,11.12,,,10.09,,,10.71,,,0.0,,,2.68,,
2621102001.0,26,211,2,1,2040,201.0,,,170.29,,,0.56,,,0.0,,,10.85,,,9.85,,,10.45,,,0.0,,,2.61,,
2621102001.0,26,211,2,1,2041,196.0,,,163.98,,,2.62,,,0.0,,,10.58,,,9.6,,,10.19,,,0.0,,,2.55,,
2621102001.0,26,211,2,1,2042,191.0,,,157.77,,,4.58,,,0.0,,,10.31,,,9.36,,,9.93,,,0.0,,,2.48,,
2621102001.0,26,211,2,1,2043,186.0,,,151.67,,,6.43,,,0.0,,,10.04,,,9.11,,,9.67,,,0.0,,,2.42,,
2621102001.0,26,211,2,1,2044,181.0,,,145.68,,,8.17,,,0.0,,,9.77,,,8.87,,,9.41,,,0.0,,,2.35,,
2621102001.0,26,211,2,1,2045,176.0,,,139.79,,,9.81,,,0.0,,,9.5,,,8.62,,,9.15,,,0.0,,,2.29,,
2621102001.0,26,211,2,1,2046,171.0,,,134.01,,,11.34,,,0.0,,,9.23,,,8.38,,,8.89,,,0.0,,,2.22,,
2621102001.0,26,211,2,1,2047,167.0,,,129.1,,,12.85,,,0.0,,,9.02,,,8.18,,,8.68,,,0.0,,,2.17,,
2621102001.0,26,211,2,1,2048,162.0,,,123.52,,,14.18,,,0.0,,,8.75,,,7.94,,,8.42,,,0.0,,,2.11,,
2621102001.0,26,211,2,1,2049,157.0,,,118.05,,,15.4,,,0.0,,,8.48,,,7.69,,,8.16,,,0.0,,,2.04,,
2621102001.0,26,211,2,1,2050,152.0,,,112.68,,,16.52,,,0.0,,,8.21,,,7.45,,,7.9,,,0.0,,,1.98,,
2621102002.0,26,211,2,2,2029,1502.0,,,1447.46,,,0.0,,,0.0,,,81.11,,,73.6,,,78.1,,,0.0,,,19.53,,
2621102002.0,26,211,2,2,2030,1473.0,,,1403.92,,,0.0,,,0.0,,,79.54,,,72.18,,,76.6,,,0.0,,,19.15,,
2621102002.0,26,211,2,2,2031,1444.0,,,1360.98,,,0.0,,,0.0,,,77.98,,,70.76,,,75.09,,,0.0,,,18.77,,
2621102002.0,26,211,2,2,2032,1416.0,,,1319.6,,,0.0,,,0.0,,,76.46,,,69.38,,,73.63,,,0.0,,,18.41,,
2621102002.0,26,211,2,2,2033,1387.0,,,1277.88,,,0.0,,,0.0,,,74.9,,,67.96,,,72.12,,,0.0,,,18.03,,
2621102002.0,26,211,2,2,2034,1358.0,,,1236.78,,,0.0,,,0.0,,,73.33,,,66.54,,,70.62,,,0.0,,,17.65,,
2621102002.0,26,211,2,2,2035,1329.0,,,1196.3,,,0.0,,,0.0,,,71.77,,,65.12,,,69.11,,,0.0,,,17.28,,
2621102002.0,26,211,2,2,2036,1300.0,,,1156.43,,,0.0,,,0.0,,,70.2,,,63.7,,,67.6,,,0.0,,,16.9,,
2621102002.0,26,211,2,2,2037,1271.0,,,1117.17,,,0.0,,,0.0,,,68.63,,,62.28,,,66.09,,,0.0,,,16.52,,
2621102002.0,26,211,2,2,2038,1242.0,,,1078.53,,,0.0,,,0.0,,,67.07,,,60.86,,,64.58,,,0.0,,,16.15,,
2621102002.0,26,211,2,2,2039,1213.0,,,1040.5,,,0.0,,,0.0,,,65.5,,,59.44,,,63.08,,,0.0,,,15.77,,
2621102002.0,26,211,2,2,2040,1184.0,,,1003.08,,,3.32,,,0.0,,,63.94,,,58.02,,,61.57,,,0.0,,,15.39,,
2621102002.0,26,211,2,2,2041,1155.0,,,966.28,,,15.47,,,0.0,,,62.37,,,56.6,,,60.06,,,0.0,,,15.01,,
2621102002.0,26,211,2,2,2042,1126.0,,,930.1,,,27.0,,,0.0,,,60.8,,,55.17,,,58.55,,,0.0,,,14.64,,
2621102002.0,26,211,2,2,2043,1097.0,,,894.53,,,37.92,,,0.0,,,59.24,,,53.75,,,57.04,,,0.0,,,14.26,,
2621102002.0,26,211,2,2,2044,1068.0,,,859.57,,,48.23,,,0.0,,,57.67,,,52.33,,,55.54,,,0.0,,,13.88,,
2621102002.0,26,211,2,2,2045,1039.0,,,825.23,,,57.92,,,0.0,,,56.11,,,50.91,,,54.03,,,0.0,,,13.51,,
2621102002.0,26,211,2,2,2046,1010.0,,,791.5,,,67.0,,,0.0,,,54.54,,,49.49,,,52.52,,,0.0,,,13.13,,
2621102002.0,26,211,2,2,2047,981.0,,,758.38,,,75.47,,,0.0,,,52.97,,,48.07,,,51.01,,,0.0,,,12.75,,
2621102002.0,26,211,2,2,2048,952.0,,,725.88,,,83.32,,,0.0,,,51.41,,,46.65,,,49.5,,,0.0,,,12.38,,
2621102002.0,26,211,2,2,2049,923.0,,,693.99,,,90.56,,,0.0,,,49.84,,,45.23,,,48.0,,,0.0,,,12.0,,
2621102002.0,26,211,2,2,2050,894.0,,,662.72,,,97.18,,,0.0,,,48.28,,,43.81,,,46.49,,,0.0,,,11.62,,
2621102003.0,26,211,2,3,2029,2296.0,671.0,,2212.63,3181.84,,0.0,0.0,,0.0,0.0,,123.98,1610.4,,112.5,3979.03,,119.39,0.0,,0.0,201.3,,29.85,24156.0,
2621102003.0,26,211,2,3,2030,2252.0,669.0,,2146.38,3137.14,,0.0,0.0,,0.0,0.0,,121.61,1605.6,,110.35,3967.17,,117.1,0.0,,0.0,200.7,,29.28,24084.0,
2621102003.0,26,211,2,3,2031,2208.0,666.0,,2081.06,3088.09,,0.0,0.0,,0.0,0.0,,119.23,1598.4,,108.19,3949.38,,114.82,0.0,,0.0,199.8,,28.7,23976.0,
2621102003.0,26,211,2,3,2032,2163.0,664.0,,2015.74,3043.87,,0.0,0.0,,0.0,0.0,,116.8,1593.6,,105.99,3937.52,,112.48,0.0,,0.0,199.2,,28.12,23904.0,
2621102003.0,26,211,2,3,2033,2119.0,661.0,,1952.3,2995.41,,0.0,0.0,,0.0,0.0,,114.43,1586.4,,103.83,3919.73,,110.19,0.0,,0.0,198.3,,27.55,23796.0,
2621102003.0,26,211,2,3,2034,2075.0,657.0,,1889.79,2943.06,,0.0,0.0,,0.0,0.0,,112.05,1576.8,,101.68,3896.01,,107.9,0.0,,0.0,197.1,,26.98,23652.0,
2621102003.0,26,211,2,3,2035,2031.0,655.0,,1828.2,2899.63,,0.0,0.0,,0.0,0.0,,109.67,1572.0,,99.52,3884.15,,105.61,0.0,,0.0,196.5,,26.4,23580.0,
2621102003.0,26,211,2,3,2036,1986.0,652.0,,1766.67,2852.12,,0.0,0.0,,0.0,0.0,,107.24,1564.8,,97.31,3866.36,,103.27,0.0,,0.0,195.6,,25.82,23472.0,
2621102003.0,26,211,2,3,2037,1942.0,650.0,,1706.96,2809.17,,0.0,0.0,,0.0,0.0,,104.87,1560.0,,95.16,3854.5,,100.98,0.0,,0.0,195.0,,25.25,23400.0,
2621102003.0,26,211,2,3,2038,1898.0,647.0,,1648.19,2762.25,,0.0,0.0,,0.0,0.0,,102.49,1552.8,,93.0,3836.71,,98.7,0.0,,0.0,194.1,,24.67,23292.0,
2621102003.0,26,211,2,3,2039,1853.0,644.0,,1589.48,2715.64,,0.0,0.0,,0.0,0.0,,100.06,1545.6,,90.8,3818.92,,96.36,0.0,,0.0,193.2,,24.09,23184.0,
2621102003.0,26,211,2,3,2040,1809.0,642.0,,1532.58,2673.44,,5.07,0.0,,0.0,0.0,,97.69,1540.8,,88.64,3807.06,,94.07,0.0,,0.0,192.6,,23.52,23112.0,
2621102003.0,26,211,2,3,2041,1765.0,638.0,,1476.62,2623.54,,23.63,0.0,,0.0,0.0,,95.31,1531.2,,86.48,3783.34,,91.78,0.0,,0.0,191.4,,22.94,22968.0,
2621102003.0,26,211,2,3,2042,1721.0,635.0,,1421.58,2577.88,,41.27,0.0,,0.0,0.0,,92.93,1524.0,,84.33,3765.55,,89.49,0.0,,0.0,190.5,,22.37,22860.0,
2621102003.0,26,211,2,3,2043,1676.0,633.0,,1366.66,2536.48,,57.94,0.0,,0.0,0.0,,90.5,1519.2,,82.12,3753.69,,87.15,0.0,,0.0,189.9,,21.79,22788.0,
2621102003.0,26,211,2,3,2044,1632.0,630.0,,1313.5,2491.4,,73.7,0.0,,0.0,0.0,,88.13,1512.0,,79.97,3735.9,,84.86,0.0,,0.0,189.0,,21.22,22680.0,
2621102003.0,26,211,2,3,2045,1588.0,628.0,,1261.27,2450.48,,88.53,0.0,,0.0,0.0,,85.75,1507.2,,77.81,3724.04,,82.58,0.0,,0.0,188.4,,20.64,22608.0,
2621102003.0,26,211,2,3,2046,1543.0,625.0,,1209.19,2405.99,,102.36,0.0,,0.0,0.0,,83.32,1500.0,,75.61,3706.25,,80.24,0.0,,0.0,187.5,,20.06,22500.0,
2621102003.0,26,211,2,3,2047,1499.0,622.0,,1158.83,2361.81,,115.32,0.0,,0.0,0.0,,80.95,1492.8,,73.45,3688.46,,77.95,0.0,,0.0,186.6,,19.49,22392.0,
2621102003.0,26,211,2,3,2048,1455.0,619.0,,1109.41,2318.11,,127.34,0.0,,0.0,0.0,,78.57,1485.6,,71.3,3670.67,,75.66,0.0,,0.0,185.7,,18.92,22284.0,
2621102003.0,26,211,2,3,2049,1411.0,616.0,,1060.92,2274.57,,138.43,0.0,,0.0,0.0,,76.19,1478.4,,69.14,3652.88,,73.37,0.0,,0.0,184.8,,18.34,22176.0,
2621102003.0,26,211,2,3,2050,1366.0,613.0,,1012.62,2231.17,,148.48,0.0,,0.0,0.0,,73.76,1471.2,,66.93,3635.09,,71.03,0.0,,0.0,183.9,,17.76,22068.0,
2621102004.0,26,211,2,4,2029,1361.0,,,1311.58,,,0.0,,,0.0,,,73.49,,,66.69,,,70.77,,,0.0,,,17.69,,
2621102004.0,26,211,2,4,2030,1334.0,,,1271.44,,,0.0,,,0.0,,,72.04,,,65.37,,,69.37,,,0.0,,,17.34,,
2621102004.0,26,211,2,4,2031,1308.0,,,1232.8,,,0.0,,,0.0,,,70.63,,,64.09,,,68.02,,,0.0,,,17.0,,
2621102004.0,26,211,2,4,2032,1282.0,,,1194.72,,,0.0,,,0.0,,,69.23,,,62.82,,,66.66,,,0.0,,,16.67,,
2621102004.0,26,211,2,4,2033,1256.0,,,1157.19,,,0.0,,,0.0,,,67.82,,,61.54,,,65.31,,,0.0,,,16.33,,
2621102004.0,26,211,2,4,2034,1229.0,,,1119.3,,,0.0,,,0.0,,,66.37,,,60.22,,,63.91,,,0.0,,,15.98,,
2621102004.0,26,211,2,4,2035,1203.0,,,1082.88,,,0.0,,,0.0,,,64.96,,,58.95,,,62.56,,,0.0,,,15.64,,
2621102004.0,26,211,2,4,2036,1177.0,,,1047.01,,,0.0,,,0.0,,,63.56,,,57.67,,,61.2,,,0.0,,,15.3,,
2621102004.0,26,211,2,4,2037,1151.0,,,1011.69,,,0.0,,,0.0,,,62.15,,,56.4,,,59.85,,,0.0,,,14.96,,
2621102004.0,26,211,2,4,2038,1125.0,,,976.93,,,0.0,,,0.0,,,60.75,,,55.12,,,58.5,,,0.0,,,14.62,,
2621102004.0,26,211,2,4,2039,1098.0,,,941.85,,,0.0,,,0.0,,,59.29,,,53.8,,,57.1,,,0.0,,,14.27,,
2621102004.0,26,211,2,4,2040,1072.0,,,908.2,,,3.0,,,0.0,,,57.89,,,52.53,,,55.74,,,0.0,,,13.94,,
2621102004.0,26,211,2,4,2041,1046.0,,,875.09,,,14.01,,,0.0,,,56.48,,,51.25,,,54.39,,,0.0,,,13.6,,
2621102004.0,26,211,2,4,2042,1020.0,,,842.54,,,24.46,,,0.0,,,55.08,,,49.98,,,53.04,,,0.0,,,13.26,,
2621102004.0,26,211,2,4,2043,993.0,,,809.72,,,34.33,,,0.0,,,53.62,,,48.66,,,51.64,,,0.0,,,12.91,,
2621102004.0,26,211,2,4,2044,967.0,,,778.28,,,43.67,,,0.0,,,52.22,,,47.38,,,50.28,,,0.0,,,12.57,,
2621102004.0,26,211,2,4,2045,941.0,,,747.39,,,52.46,,,0.0,,,50.81,,,46.11,,,48.93,,,0.0,,,12.23,,
2621102004.0,26,211,2,4,2046,915.0,,,717.05,,,60.7,,,0.0,,,49.41,,,44.84,,,47.58,,,0.0,,,11.9,,
2621102004.0,26,211,2,4,2047,889.0,,,687.26,,,68.39,,,0.0,,,48.01,,,43.56,,,46.23,,,0.0,,,11.56,,
2621102004.0,26,211,2,4,2048,862.0,,,657.26,,,75.44,,,0.0,,,46.55,,,42.24,,,44.82,,,0.0,,,11.21,,
2621102004.0,26,211,2,4,2049,836.0,,,628.58,,,82.02,,,0.0,,,45.14,,,40.96,,,43.47,,,0.0,,,10.87,,
2621102004.0,26,211,2,4,2050,810.0,,,600.45,,,88.05,,,0.0,,,43.74,,,39.69,,,42.12,,,0.0,,,10.53,,
2621103001.0,26,211,3,1,2029,1446.0,,,1393.5,,,0.0,,,0.0,,,78.08,,,70.85,,,75.19,,,0.0,,,18.8,,
2621103001.0,26,211,3,1,2030,1418.0,,,1351.5,,,0.0,,,0.0,,,76.57,,,69.48,,,73.74,,,0.0,,,18.43,,
2621103001.0,26,211,3,1,2031,1390.0,,,1310.09,,,0.0,,,0.0,,,75.06,,,68.11,,,72.28,,,0.0,,,18.07,,
2621103001.0,26,211,3,1,2032,1362.0,,,1269.28,,,0.0,,,0.0,,,73.55,,,66.74,,,70.82,,,0.0,,,17.71,,
2621103001.0,26,211,3,1,2033,1334.0,,,1229.05,,,0.0,,,0.0,,,72.04,,,65.37,,,69.37,,,0.0,,,17.34,,
