KEY,PREF,CITY,KCITY,RCOM,AIRTEMP,PRECIP,WIND,SOC,SAND,pH,CEC,NSTOCK,SOILTEMP
2636504005,26,365,04,005,13.45,139.63,1.85,62.65,0.42,5.32,253.06,493.16,12.39
2636601001,26,366,01,001,16.02,127.15,1.91,60.25,0.36,5.68,223.75,311.25,16.58
2636601002,26,366,01,002,16.17,128.27,1.93,58.22,0.35,5.7,234.11,319.56,16.71
2636601003,26,366,01,003,16.13,127.87,1.96,62.67,0.36,5.73,224.33,310.0,16.75
2636601004,26,366,01,004,16.21,127.54,1.96,63.5,0.35,5.8,216.5,287.38,16.81
2636601005,26,366,01,005,16.27,127.44,1.94,58.36,0.37,5.62,223.45,331.64,16.17
2636601006,26,366,01,006,15.99,126.65,1.94,54.38,0.37,5.55,219.54,345.38,16.03
2636601007,26,366,01,007,15.82,125.63,1.91,54.32,0.36,5.54,219.6,340.95,15.82
2636601008,26,366,01,008,16.02,126.52,1.96,53.21,0.38,5.53,220.44,341.68,15.9
2636601009,26,366,01,009,16.27,127.01,1.99,66.89,0.37,5.6,232.89,366.22,16.61
2636601010,26,366,01,010,16.25,126.98,1.99,63.38,0.37,5.7,223.75,322.38,16.78
2636601011,26,366,01,011,16.31,127.33,1.97,60.97,0.37,5.65,223.75,327.23,16.45
2636601012,26,366,01,012,16.2,127.13,1.99,63.0,0.36,5.77,224.33,294.33,16.76
2636601013,26,366,01,013,16.24,127.51,2.0,65.0,0.37,5.77,222.67,298.67,16.76
2636601014,26,366,01,014,16.12,127.21,1.98,65.0,0.37,5.75,221.5,297.83,16.83
2636601016,26,366,01,016,15.81,126.24,1.89,55.29,0.36,5.54,224.0,337.76,15.64
2636602001,26,366,02,001,16.3,126.5,1.98,59.62,0.37,5.62,221.5,330.88,16.18
2636602002,26,366,02,002,16.05,126.58,2.0,60.96,0.38,5.58,222.82,352.14,16.07
2636602003,26,366,02,003,16.01,126.16,2.04,59.5,0.39,5.56,225.7,402.8,16.01
2636602004,26,366,02,004,15.79,125.6,1.99,53.12,0.38,5.52,222.5,340.4,15.47
2636701001,26,367,01,001,14.92,122.86,1.95,57.63,0.36,5.44,204.13,387.37,15.16
2636701002,26,367,01,002,14.02,123.75,1.94,62.5,0.39,5.41,227.83,457.72,13.48
2636701003,26,367,01,003,13.52,124.06,1.89,63.7,0.39,5.36,234.13,468.67,12.96
2636701004,26,367,01,004,14.58,124.58,1.88,63.4,0.39,5.44,228.41,460.14,13.33
2636701005,26,367,01,005,14.6,121.46,1.88,59.78,0.38,5.5,206.88,411.51,14.02
2636701006,26,367,01,006,12.58,128.95,1.86,64.53,0.41,5.26,257.85,478.64,11.75
2636701007,26,367,01,007,12.77,131.46,1.86,63.8,0.41,5.28,255.35,486.84,11.96
2636702001,26,367,02,001,14.35,119.12,1.91,58.58,0.39,5.52,203.59,402.02,13.87
2636702002,26,367,02,002,14.57,119.13,1.99,57.99,0.38,5.47,202.37,398.87,14.69
2640701001,26,407,01,001,13.11,126.63,1.65,68.65,0.4,5.02,244.98,579.85,12.61
2640701002,26,407,01,002,13.46,125.9,1.64,68.76,0.4,5.04,246.97,612.66,13.06
2640701003,26,407,01,003,13.43,126.5,1.61,66.79,0.39,5.05,246.93,576.17,13.01
2640701004,26,407,01,004,13.55,125.81,1.61,67.0,0.39,5.07,243.0,594.71,13.92
2640701005,26,407,01,005,13.46,125.25,1.63,69.38,0.4,5.01,252.52,608.1,12.97
2640701006,26,407,01,006,13.26,124.86,1.62,70.56,0.4,5.0,268.12,617.44,13.08
2640701007,26,407,01,007,13.77,125.39,1.61,70.06,0.4,4.99,269.38,611.79,13.48
2640701008,26,407,01,008,13.69,126.14,1.6,70.14,0.39,5.06,245.33,579.43,13.86
2640701009,26,407,01,009,13.54,126.67,1.58,67.09,0.39,5.03,240.43,570.28,13.26
2640702001,26,407,02,001,13.25,127.03,1.58,69.68,0.4,5.0,260.71,595.35,13.51
2640702002,26,407,02,002,13.58,125.04,1.59,70.93,0.4,5.01,249.34,617.5,13.25
2640702003,26,407,02,003,13.92,125.91,1.58,74.03,0.39,5.05,257.38,636.14,13.77
2640702004,26,407,02,004,14.27,125.13,1.59,73.12,0.36,5.16,270.2,643.68,14.87
2640702005,26,407,02,005,14.11,126.1,1.6,71.34,0.39,5.12,272.16,630.66,14.52
2640702006,26,407,02,006,14.08,126.66,1.6,73.5,0.38,5.3,261.5,612.5,14.77
2640702007,26,407,02,007,13.99,126.06,1.61,71.29,0.4,5.0,271.5,640.57,14.08
2640702008,26,407,02,008,13.54,125.35,1.62,69.31,0.4,5.05,267.15,628.69,13.17
2640702009,26,407,02,009,13.42,125.26,1.64,71.37,0.4,4.96,264.81,638.85,12.8
2640702010,26,407,02,010,14.28,127.18,1.59,72.14,0.36,5.29,271.81,617.14,14.97
2640702011,26,407,02,011,14.26,127.55,1.59,72.89,0.36,5.31,266.11,615.56,15.0
2640703001,26,407,03,001,13.87,126.34,1.62,74.26,0.39,5.12,264.29,639.79,14.47
2640703002,26,407,03,002,14.07,129.46,1.58,75.8,0.38,5.04,271.95,671.25,14.05
2640703003,26,407,03,003,14.11,129.65,1.57,75.88,0.38,5.03,270.14,694.03,13.94
2640703004,26,407,03,004,13.95,127.28,1.57,71.1,0.38,5.1,252.69,638.94,14.16
2640703005,26,407,03,005,13.65,130.59,1.57,79.77,0.38,5.0,262.25,687.61,13.14
2640704001,26,407,04,001,13.27,127.68,1.65,73.4,0.4,4.91,248.96,672.81,12.57
2640704002,26,407,04,002,13.95,129.44,1.61,73.0,0.39,5.0,254.42,660.8,13.86
2640704003,26,407,04,003,13.81,130.85,1.58,76.46,0.38,4.95,254.91,681.53,13.67
2640704004,26,407,04,004,14.14,130.01,1.59,74.9,0.38,5.03,281.32,701.06,13.88
2640704005,26,407,04,005,13.97,128.34,1.61,72.07,0.39,5.1,256.2,661.36,14.25
2640704006,26,407,04,006,13.85,130.18,1.58,75.96,0.38,4.99,277.87,690.0,13.46
2640704007,26,407,04,007,13.84,127.18,1.62,73.67,0.39,5.05,254.19,655.11,13.89
2640704008,26,407,04,008,13.03,126.98,1.66,75.05,0.4,4.94,255.95,681.84,11.7
2640705001,26,407,05,001,12.87,136.5,1.59,81.81,0.38,4.85,281.14,729.0,12.35
2640705002,26,407,05,002,13.4,134.11,1.58,81.89,0.4,4.94,259.11,699.33,13.2
2640705003,26,407,05,003,13.56,134.09,1.57,82.73,0.39,4.95,261.55,705.91,13.15
2640705004,26,407,05,004,13.67,133.32,1.57,81.86,0.39,4.93,255.5,704.71,13.22
2640705005,26,407,05,005,13.8,132.44,1.56,78.53,0.39,4.92,259.0,704.13,13.33
2640705006,26,407,05,006,13.64,133.41,1.57,80.62,0.39,4.92,264.73,707.11,13.08
2640705007,26,407,05,007,13.53,131.48,1.58,82.57,0.39,4.96,258.57,709.29,13.37
2640706001,26,407,06,001,13.98,129.59,1.61,75.31,0.38,4.99,258.88,682.3,13.35
2640706002,26,407,06,002,13.82,130.55,1.61,75.43,0.39,4.96,258.91,683.26,13.19
2640706003,26,407,06,003,13.67,131.77,1.6,75.68,0.38,4.9,259.02,701.31,13.0
2640706004,26,407,06,004,13.72,130.51,1.61,74.09,0.39,4.96,249.65,667.24,13.66
2640706005,26,407,06,005,13.99,129.96,1.61,71.85,0.4,4.97,250.85,666.0,13.89
2640706006,26,407,06,006,14.0,129.03,1.63,70.3,0.39,5.02,252.7,664.6,13.81
2640706007,26,407,06,007,13.57,127.88,1.64,70.89,0.4,4.91,246.99,665.83,12.87
2640706008,26,407,06,008,13.44,128.4,1.65,70.76,0.4,4.94,248.28,667.13,12.7
2640707001,26,407,07,001,13.3,135.58,1.6,80.67,0.38,4.87,264.21,730.5,12.13
2640707002,26,407,07,002,12.85,138.96,1.6,78.07,0.38,4.83,252.31,703.26,11.71
2640707003,26,407,07,003,12.89,137.78,1.6,81.87,0.38,4.85,255.91,726.8,11.93
2640707004,26,407,07,004,13.51,135.26,1.59,81.22,0.39,4.9,269.65,737.65,12.85
2640707005,26,407,07,005,13.04,137.13,1.59,81.39,0.38,4.84,270.67,733.5,12.18
2640707006,26,407,07,006,13.31,133.15,1.59,78.93,0.4,4.93,262.4,721.12,13.0
2640707007,26,407,07,007,13.67,132.87,1.58,79.11,0.39,4.88,259.15,689.15,13.23
2640707008,26,407,07,008,13.55,132.62,1.57,78.55,0.39,4.96,260.73,691.42,13.24
2640708001,26,407,08,001,11.82,160.06,1.73,81.49,0.35,4.93,280.04,636.69,10.44
2640708002,26,407,08,002,12.4,158.63,1.8,76.24,0.35,4.87,267.21,609.77,11.11
2640708003,26,407,08,003,12.48,153.08,1.72,75.58,0.35,4.89,267.4,624.75,10.92
2640708004,26,407,08,004,13.26,148.89,1.69,79.04,0.35,4.96,264.46,645.04,11.74
2640708005,26,407,08,005,12.78,145.83,1.74,75.39,0.35,4.87,259.65,634.18,11.63
2640708006,26,407,08,006,12.37,140.01,1.68,78.62,0.35,4.89,256.6,634.67,11.1
2640708007,26,407,08,007,12.1,149.58,1.65,81.66,0.35,4.88,275.57,668.19,10.11
2640708008,26,407,08,008,12.76,145.78,1.62,77.56,0.35,4.91,257.16,636.25,11.41
2640708009,26,407,08,009,13.02,138.88,1.6,80.02,0.37,4.96,260.36,648.64,11.76
2640708010,26,407,08,010,13.01,142.0,1.63,80.62,0.36,4.98,255.96,670.36,12.31
2640708011,26,407,08,011,13.71,143.21,1.66,80.61,0.36,4.93,256.29,658.96,12.68
2640708012,26,407,08,012,13.46,139.56,1.64,81.76,0.36,5.0,258.51,662.49,12.88
2640708013,26,407,08,013,14.28,136.1,1.62,78.67,0.37,5.18,261.94,661.56,14.49
2640708014,26,407,08,014,13.36,134.89,1.61,79.59,0.38,4.95,259.74,679.99,12.02
2640708015,26,407,08,015,13.66,133.15,1.6,82.44,0.38,4.94,256.0,692.5,13.0
2640709001,26,407,09,001,13.63,141.72,1.67,79.74,0.36,5.0,251.56,686.79,12.98
2640709002,26,407,09,002,13.84,142.43,1.65,79.73,0.36,4.93,253.11,666.74,12.27
2640709003,26,407,09,003,14.02,141.26,1.64,81.05,0.36,5.1,262.58,686.0,13.49
2640709004,26,407,09,004,12.76,142.09,1.68,81.07,0.36,4.92,259.5,663.73,12.57
2640709005,26,407,09,005,13.52,140.5,1.67,75.88,0.35,4.91,259.24,649.38,12.32
2640709006,26,407,09,006,13.31,139.8,1.65,80.06,0.35,5.0,259.41,678.68,12.85
2640709007,26,407,09,007,13.66,135.92,1.62,79.8,0.38,4.95,255.53,690.78,12.77
2640709008,26,407,09,008,12.94,138.3,1.6,81.0,0.37,4.93,258.88,711.34,12.16
2640709009,26,407,09,009,13.53,140.5,1.62,81.57,0.37,4.91,258.27,701.73,11.9
2640709010,26,407,09,010,13.66,141.38,1.65,77.73,0.37,5.11,264.73,717.36,13.98
2640709011,26,407,09,011,13.64,140.86,1.64,83.03,0.37,4.93,252.39,698.29,12.62
2640709012,26,407,09,012,13.19,139.75,1.61,79.21,0.38,4.89,249.85,708.65,12.07
2646301001,26,463,01,001,15.68,170.68,3.1,84.87,0.35,4.97,278.27,807.53,13.43
2646301002,26,463,01,002,15.38,178.04,3.07,86.92,0.35,4.84,270.75,775.25,13.01
2646301003,26,463,01,003,15.36,165.48,3.28,87.67,0.35,4.88,275.78,768.44,13.08
2646301004,26,463,01,004,15.57,152.64,3.5,85.15,0.35,4.95,279.15,809.92,13.34
2646301005,26,463,01,005,15.35,159.2,3.38,87.29,0.36,4.89,264.29,815.86,12.86
2646301006,26,463,01,006,15.38,156.18,3.45,89.67,0.36,4.83,268.0,812.67,12.6
2646301007,26,463,01,007,15.4,153.17,3.52,89.67,0.36,4.83,268.0,812.67,12.6
2646301999,26,463,01,999,,,,,,,,,
2646302001,26,463,02,001,15.14,165.77,3.26,85.77,0.35,4.87,274.7,786.5,12.64
2646302002,26,463,02,002,15.78,152.46,3.93,83.64,0.33,4.94,289.93,815.5,12.18
2646302003,26,463,02,003,15.28,151.99,3.51,83.33,0.35,4.92,279.61,809.89,12.76
2646302004,26,463,02,004,15.24,172.56,3.35,87.53,0.36,4.85,290.13,817.4,12.51
2646302005,26,463,02,005,15.35,181.19,2.76,86.19,0.35,4.85,281.56,802.22,13.07
2646302006,26,463,02,006,14.84,180.22,2.58,82.06,0.33,4.83,283.88,721.5,12.76
2646302007,26,463,02,007,15.44,179.78,3.01,85.71,0.34,4.92,291.29,772.71,12.9
2646302008,26,463,02,008,15.76,180.99,3.11,86.85,0.35,4.9,288.9,799.45,13.01
2646303001,26,463,03,001,15.52,179.99,2.5,86.99,0.36,4.94,301.39,785.28,13.57
2646303002,26,463,03,002,15.74,176.92,2.91,86.04,0.36,4.95,301.73,804.81,13.43
2646303003,26,463,03,003,15.47,169.28,3.19,84.75,0.36,4.9,299.53,802.13,12.9
2646303004,26,463,03,004,15.35,174.34,3.1,86.57,0.37,4.85,312.14,824.21,12.36
2646303005,26,463,03,005,14.96,165.02,2.92,78.39,0.35,4.84,280.02,639.14,11.45
2646303006,26,463,03,006,15.17,148.81,3.28,81.62,0.34,4.88,277.38,696.71,11.65
2646303999,26,463,03,999,,,,,,,,,
2646304001,26,463,04,001,15.38,179.77,2.15,86.79,0.35,4.93,291.09,792.09,13.22
2646304002,26,463,04,002,15.44,180.01,2.25,85.31,0.34,4.96,277.92,824.92,13.85
2646304003,26,463,04,003,15.25,180.55,2.08,86.17,0.31,4.96,271.67,814.25,13.57
2646304004,26,463,04,004,15.06,180.61,2.23,85.45,0.28,4.88,285.45,772.0,13.13
2646304005,26,463,04,005,14.94,181.8,1.95,82.92,0.3,4.89,317.5,771.33,13.32
2646304006,26,463,04,006,15.28,180.9,1.89,83.23,0.32,4.9,279.9,732.2,12.99
2646304007,26,463,04,007,14.0,183.24,1.82,78.3,0.35,4.79,313.32,617.18,12.19
2646304008,26,463,04,008,13.7,180.94,1.82,78.76,0.34,4.72,322.52,611.8,11.77
2646304009,26,463,04,009,14.38,179.9,1.91,77.71,0.35,4.77,313.67,588.47,11.59
2646304010,26,463,04,010,14.17,178.12,2.01,80.48,0.35,4.93,316.64,617.26,12.28
2646304011,26,463,04,011,14.49,172.56,2.44,80.07,0.35,4.79,305.3,637.85,12.05
2646304012,26,463,04,012,14.39,176.17,2.57,80.27,0.35,4.83,291.17,633.1,11.61
2646304013,26,463,04,013,15.05,177.35,2.3,85.27,0.36,4.92,287.08,719.27,13.1
2646304014,26,463,04,014,15.37,179.34,2.3,84.04,0.36,4.99,298.83,772.61,13.47
2646399999,26,463,99,999,,,,,,,,,
2646501001,26,465,01,001,13.99,175.2,1.58,75.61,0.32,4.93,294.67,600.36,13.13
2646501002,26,465,01,002,15.1,161.28,1.53,81.25,0.27,5.3,284.38,639.88,15.59
2646501003,26,465,01,003,15.23,167.84,1.56,77.54,0.28,5.28,283.85,630.92,15.44
2646501004,26,465,01,004,14.73,170.78,1.58,74.42,0.29,5.26,287.37,644.63,15.1
2646502001,26,465,02,001,13.54,169.04,1.56,76.75,0.31,5.02,305.62,611.34,12.52
2646502002,26,465,02,002,14.87,161.05,1.51,77.84,0.26,5.13,299.09,633.1,14.77
2646502003,26,465,02,003,13.64,162.73,1.52,72.0,0.34,4.88,303.85,590.33,12.16
2646503001,26,465,03,001,12.86,182.18,1.62,76.42,0.34,4.95,293.48,588.45,12.14
2646503002,26,465,03,002,13.1,181.28,1.62,74.2,0.33,4.81,291.75,580.26,12.07
2646503003,26,465,03,003,13.59,175.89,1.59,76.4,0.32,4.97,294.92,577.37,12.72
2646503004,26,465,03,004,14.45,175.18,1.59,75.21,0.3,5.09,286.46,611.83,14.02
2646504-99,26,465,04,-99,15.54,156.41,1.48,88.0,0.28,5.4,317.0,637.0,15.45
2646504001,26,465,04,001,14.51,154.22,1.39,75.79,0.33,5.01,327.83,599.62,14.27
2646504002,26,465,04,002,15.36,155.5,1.43,76.79,0.33,4.98,305.86,582.71,14.33
2646504003,26,465,04,003,14.79,157.96,1.42,74.82,0.32,4.93,296.71,584.21,13.92
2646504004,26,465,04,004,14.72,160.85,1.46,72.06,0.32,4.86,297.63,584.86,13.45
2646505001,26,465,05,001,14.75,166.02,1.55,78.4,0.28,5.18,280.4,609.4,15.2
2646505002,26,465,05,002,14.55,164.72,1.54,72.16,0.3,4.91,279.53,606.21,14.02
2646505003,26,465,05,003,14.63,159.55,1.51,78.0,0.27,5.12,279.73,612.45,15.05
2646505004,26,465,05,004,15.18,159.98,1.5,80.08,0.27,5.19,285.62,624.31,15.28
2646506001,26,465,06,001,13.76,165.09,1.53,73.79,0.33,4.87,303.58,590.86,12.91
2646506002,26,465,06,002,14.79,162.96,1.5,75.23,0.32,4.92,296.38,589.08,13.64
2646506003,26,465,06,003,14.52,161.67,1.51,75.5,0.31,5.05,292.58,606.33,14.23
2646506004,26,465,06,004,15.15,159.68,1.49,74.85,0.3,5.15,283.69,610.38,14.34
2646507001,26,465,07,001,14.84,155.84,1.46,74.92,0.3,5.08,281.65,618.48,14.27
2646507002,26,465,07,002,14.65,154.77,1.44,78.39,0.28,5.12,300.58,628.65,14.46
2646508001,26,465,08,001,14.94,153.99,1.43,77.57,0.29,5.16,295.0,639.57,14.51
2646508002,26,465,08,002,14.62,153.76,1.4,73.24,0.31,4.96,291.76,600.48,13.72
2646508003,26,465,08,003,15.35,154.93,1.41,74.33,0.29,5.13,297.73,616.73,14.62
2646508004,26,465,08,004,14.68,155.49,1.38,75.85,0.31,5.06,293.15,609.15,14.8
2646508005,26,465,08,005,15.26,155.72,1.4,73.91,0.33,5.01,290.91,608.36,14.74
2646509001,26,465,09,001,14.87,155.28,1.43,74.17,0.3,5.03,301.89,601.39,14.59
2646509002,26,465,09,002,15.1,155.17,1.42,77.46,0.29,5.09,300.54,632.08,15.06
2646509003,26,465,09,003,15.32,155.81,1.44,83.0,0.25,5.32,311.83,632.42,15.49
2646509004,26,465,09,004,14.76,155.52,1.46,72.76,0.3,4.94,289.18,608.64,13.99
2646509005,26,465,09,005,13.9,156.64,1.48,71.38,0.33,4.89,297.93,579.87,12.35
2646509006,26,465,09,006,14.55,158.25,1.48,72.61,0.31,4.95,297.45,593.58,13.08
2646509007,26,465,09,007,14.82,157.74,1.47,78.29,0.26,5.22,304.88,615.41,15.36
